KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000847001,T000847002,T000847003,T000847004,T000847005,T000847006,T000847007,T000847008,T000847009,T000847010,T000847011,T000847012,T000847013,T000847014,T000847015,T000847016,T000847017,T000847018,T000847019,T000847020,T000847021,T000847022,T000847023,T000847024,T000847025,T000847026,T000847027,T000847028,T000847029,T000847030,T000847031,T000847032,T000847033,T000847034,T000847035,T000847036,T000847037,T000847038,T000847039,T000847040,T000847041
,,,,Å@êlå˚ëçêî,Å@êlå˚ëçêîÅ@íj,Å@êlå˚ëçêîÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇQêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇRêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇSêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇTêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇUêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—ÇÃàÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃàÍî ê¢ë—êî,Å@äjâ∆ë∞ÇÃàÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃàÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈàÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈàÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@çÇóÓíPêgÇÃàÍî ê¢ë—êî,Å@çÇóÓïvïwÇÃÇ›ÇÃàÍî ê¢ë—êî
463160954,2,463160952,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
463160961,2,463160952,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
463170053,2,463170054,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
463170054,1,,463170053;463170063,12,8,4,0,0,0,21,12,9,10,6,4,21,12,9,11,6,5,7,4,3,0,0,0,6,6,3,3,4,0,0,0,0,7,5,2,0,8,0,2,2
463170063,2,463170054,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
463170144,0,,,18,9,9,0,0,0,18,9,9,11,5,6,16,8,8,7,4,3,4,2,2,0,0,0,9,9,3,4,1,1,0,0,0,6,5,1,0,6,0,3,2
463170151,0,,,19,9,10,0,0,0,19,9,10,7,5,2,19,9,10,12,4,8,10,3,7,0,0,0,10,10,3,6,0,1,0,0,0,7,7,0,0,10,0,3,2
463170152,1,,463170162,11,5,6,0,0,0,13,7,6,5,3,2,13,7,6,8,4,4,3,1,2,0,0,0,4,4,1,1,2,1,0,0,0,4,1,3,0,4,0,1,0
463170153,0,,,79,37,42,7,4,3,72,33,39,38,19,19,72,33,39,34,14,20,25,8,17,0,0,0,42,42,20,12,7,1,2,0,0,22,18,4,2,26,0,14,6
463170154,0,,,26,14,12,3,2,1,23,12,11,13,8,5,21,12,9,10,4,6,6,2,4,0,0,0,10,10,1,5,2,1,1,0,0,9,8,1,2,7,0,1,2
463170162,2,463170152,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
463170171,2,463170172,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
463170172,1,,463170171,5,4,1,2,2,0,9,5,4,6,4,2,9,5,4,3,1,2,3,1,2,0,0,0,2,2,3,0,0,2,0,0,0,2,2,0,1,2,0,1,0
463170234,0,,,8,4,4,0,0,0,8,4,4,4,4,0,8,4,4,4,0,4,2,0,2,0,0,0,5,5,3,1,1,0,0,0,0,2,2,0,0,4,0,2,0
463170241,0,,,27,11,16,3,1,2,24,10,14,11,4,7,24,10,14,13,6,7,9,4,5,1,0,1,12,12,2,7,1,2,0,0,0,10,9,1,0,9,0,1,3
463170243,0,,,18,8,10,0,0,0,18,8,10,7,4,3,18,8,10,11,4,7,9,3,6,0,0,0,10,10,4,5,0,1,0,0,0,6,5,1,0,7,0,3,3
463170244,0,,,15,6,9,0,0,0,15,6,9,6,3,3,13,6,7,9,3,6,5,1,4,0,0,0,8,8,3,4,0,1,0,0,0,4,4,0,0,7,0,3,2
463170251,0,,,37,16,21,3,2,1,34,14,20,21,10,11,32,12,20,13,4,9,7,3,4,0,0,0,19,19,7,10,0,1,0,1,0,12,9,3,1,11,0,5,3
463170252,0,,,25,11,14,1,1,0,24,10,14,12,7,5,23,10,13,12,3,9,7,0,7,0,0,0,12,12,7,1,2,0,2,0,0,5,3,2,0,10,0,7,0
463170254,0,,,80,41,39,6,3,3,74,38,36,46,25,21,70,35,35,28,13,15,17,7,10,0,0,0,38,38,11,16,8,2,1,0,0,26,21,5,1,22,0,8,6
463170261,0,,,11,5,6,0,0,0,11,5,6,7,4,3,11,5,6,4,1,3,3,1,2,0,0,0,6,6,1,5,0,0,0,0,0,5,4,1,0,3,0,1,1
463170263,0,,,326,162,164,18,7,11,308,155,153,141,81,60,300,149,151,167,74,93,105,43,62,0,0,0,169,169,64,69,26,5,4,1,0,103,90,13,6,121,1,47,35
463170264,0,,,95,51,44,8,5,3,87,46,41,42,24,18,83,44,39,45,22,23,29,14,15,0,0,0,50,50,24,13,8,4,1,0,0,26,23,3,3,34,0,19,8
463170283,2,463170381,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
463170332,0,,,41,21,20,3,2,1,38,19,19,17,10,7,37,18,19,21,9,12,11,4,7,0,0,0,16,16,3,7,2,2,2,0,0,13,9,4,1,12,0,2,5
463170333,0,,,11,5,6,0,0,0,11,5,6,2,1,1,11,5,6,9,4,5,6,2,4,0,0,0,8,8,5,3,0,0,0,0,0,3,3,0,0,7,0,5,2
463170334,0,,,12,7,5,0,0,0,12,7,5,3,2,1,12,7,5,9,5,4,6,4,2,0,0,0,7,7,2,5,0,0,0,0,0,5,4,1,0,5,0,1,3
463170341,0,,,33,14,19,2,2,0,31,12,19,16,6,10,29,12,17,15,6,9,13,5,8,0,0,0,17,17,6,8,2,0,1,0,0,11,11,0,0,11,0,6,3
463170342,0,,,43,22,21,5,4,1,38,18,20,28,15,13,38,18,20,10,3,7,7,3,4,0,0,0,19,19,7,6,0,6,0,0,0,12,11,1,1,9,0,6,1
463170343,0,,,147,47,100,3,1,2,144,46,98,42,24,18,138,42,96,102,22,80,96,20,76,0,0,0,35,33,12,11,6,2,1,1,0,21,17,4,1,20,0,9,5
463170344,0,,,33,16,17,8,2,6,25,14,11,13,8,5,25,14,11,12,6,6,3,2,1,0,0,0,14,14,5,5,1,1,1,1,0,9,8,1,1,9,0,4,2
463170351,0,,,12,7,5,1,1,0,11,6,5,4,3,1,10,5,5,7,3,4,5,2,3,0,0,0,6,6,1,4,1,0,0,0,0,5,5,0,0,4,0,1,3
463170352,0,,,40,14,26,1,0,1,39,14,25,22,9,13,36,13,23,17,5,12,12,3,9,0,0,0,21,21,12,2,5,1,1,0,0,8,7,1,0,15,0,11,0
463170353,0,,,83,43,40,9,7,2,74,36,38,33,18,15,72,35,37,41,18,23,22,10,12,0,0,0,39,39,16,10,8,2,3,0,0,23,21,2,4,29,0,14,8
463170354,0,,,186,85,101,16,3,13,170,82,88,84,45,39,164,79,85,86,37,49,57,24,33,3,2,1,79,78,25,31,13,7,1,1,0,52,49,3,4,45,1,15,15
463170361,0,,,361,164,197,28,13,15,333,151,182,157,79,78,321,145,176,176,72,104,103,44,59,0,0,0,184,184,80,63,21,12,5,2,1,104,87,17,7,127,1,55,31
463170362,0,,,32,18,14,4,2,2,28,16,12,14,11,3,28,16,12,14,5,9,8,2,6,0,0,0,16,16,8,3,4,0,0,1,0,8,8,0,1,10,2,4,1
463170372,2,463170381,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
463170381,1,,463170283;463170372,6,2,4,0,0,0,16,8,8,6,4,2,16,8,8,10,4,6,8,3,5,0,0,0,4,4,3,2,3,0,0,0,0,5,5,0,0,7,0,3,1
463170391,1,,463170394,18,10,8,5,2,3,15,10,5,8,6,2,15,10,5,7,4,3,4,2,2,0,0,0,7,7,4,2,1,1,1,0,0,5,5,0,2,5,0,2,1
463170394,2,463170391,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
463170431,0,,,51,23,28,3,2,1,48,21,27,25,12,13,45,19,26,23,9,14,13,4,9,0,0,0,27,27,13,9,2,2,0,1,0,14,13,1,1,18,0,10,4
463170432,0,,,34,14,20,4,1,3,30,13,17,14,6,8,30,13,17,16,7,9,8,2,6,0,0,0,21,21,11,9,0,0,1,0,0,10,9,1,0,14,0,8,3
463170441,2,463170442,,10,3,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
463170442,1,,463170441,78,28,50,17,5,12,71,26,45,53,22,31,64,24,40,18,4,14,10,2,8,0,0,0,31,31,8,12,6,7,2,0,0,27,25,2,4,13,0,5,3
463170444,0,,,47,22,25,4,3,1,43,19,24,26,12,14,40,18,22,17,7,10,7,2,5,0,0,0,22,22,6,11,2,2,1,0,0,16,16,0,2,12,0,5,5
463170451,0,,,49,26,23,1,1,0,48,25,23,12,8,4,48,25,23,36,17,19,20,8,12,0,0,0,29,29,13,14,0,2,0,0,0,16,14,2,0,25,0,9,12
463170452,0,,,199,90,109,16,9,7,183,81,102,88,46,42,176,78,98,95,35,60,60,23,37,0,0,0,98,98,33,40,16,7,2,0,0,65,61,4,3,66,1,29,22
463170453,0,,,29,17,12,3,3,0,26,14,12,13,7,6,25,13,12,13,7,6,11,6,5,0,0,0,12,12,2,5,4,0,1,0,0,9,9,0,1,8,0,2,4
463170454,0,,,104,46,58,11,4,7,93,42,51,58,27,31,88,41,47,35,15,20,19,6,13,0,0,0,48,48,16,19,5,5,3,0,0,32,29,3,1,28,0,10,6
463170552,0,,,20,7,13,0,0,0,20,7,13,5,2,3,20,7,13,15,5,10,7,3,4,2,0,2,13,13,7,5,1,0,0,0,0,6,5,1,0,10,1,4,5
463170664,2,463170673,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
463170671,2,463170673,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
463170673,1,,463170664;463170671,12,8,4,0,0,0,24,16,8,15,12,3,24,16,8,9,4,5,4,2,2,0,0,0,5,5,1,5,3,1,0,0,0,9,8,1,0,6,0,0,1
463170772,2,463170774,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
463170774,1,,463170772,19,11,8,0,0,0,25,14,11,11,8,3,25,14,11,14,6,8,13,5,8,0,0,0,12,12,6,5,1,0,0,1,0,7,5,2,0,8,0,2,3
463170964,0,,,17,10,7,2,1,1,15,9,6,7,5,2,15,9,6,8,4,4,8,4,4,0,0,0,8,8,4,1,1,2,0,0,0,4,3,1,1,5,0,2,1
